billing_code,billing_code_type,billing_code_type_version,description,name,negotiated_rates_count,negotiation_arrangement,negotiated_prices_count,billing_class,expiration_date,negotiated_rate,negotiated_type,service_code,provider_references
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,170.68,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[1439|1440|1441|1442|1443|1444|1445|1446|1447|1448|1449|1450|1451|1452|1454|3891|3892|3893|3894|3895|3896|3897|3898|3899|3900|3901|3902|3903|3904|3905|3906|3907|3908|3909|3910|3911|3912|3913|3914|3915|3916|3917|3918|3919|3920|3922|3923|3924|3925|3926|3927|3928|3929|3930|3931|3932|3933|3935|3936|3937|3938|3939|3940|3941|3942|3943|3944|3945|3946|3947|3948|3949|3950|3951|3952|3953|3954|3955|3956|3957|3958|3959|3960|3961|3962|3963|3964|3965|3966|3967|3968|3969|3970|3971|3972|3973|3974|3975|3976|3977|3978|3979|3980|3981|3982|3983|3984|3985|3986|3987|3988|3989|3990|3991|3992|3993|3994|3995|3996|3997|3998|3999|4000|4001|4002|4003|4004|4005|4006|4007|4008|4009|4010|4011|4013|4014|4015|4016|4017|4018|4019|4020|4021|4022|4023|4024|4025|4026|4027|4028|4029|4030|4031|4032|4033|4034|4035|4036|4037|4038|4039|4040|4041|4042|4043|4044|4045|4046|4047|4048|4049|4050|4051|4052|4053|4054|4055|4056|4057|4058|4059|4060|4061|4062|4064|4067|4068|4069|4072|4073|4075|41346|41347|41348|41349|41350|41351|41352|41353|41354|41355|41356|41357|41358|41359|41360|41361|41362|41363|42133|42134|42135|42136|42137|42138|42139|42140|42141|42142|42143|42144|42145|42146|42147|42148|42149|42150|42151|42152|42153|42154|42171|42172|42173|42174|42175|42176|42177|42178|42179|42180|42181|42182|42183|42184|42185]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,170.96,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36537|36538|36539|36540|36541|36542|36543|36544|36545|36546|36547|36548|36549|36550]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,172.99,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[8273]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,176.92,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40162|40163|40165|40166|40167]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,177.38,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[29482|29483|29484|29485|29486|29487|29488|29489|29490|29491|29492|29493|29495|9336|9337|9338]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,177.52,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[28240|28241|28242|28243|28244|28245|28246]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,177.65,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[41092|41093|41094]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,178.00,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40619|40620|40621|40622|40623|40624|40625|40626|40627|40628|40629|40630|40631|40632|40633|40634|40635|40636|40637|40638|40639|40640]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,178.82,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[32808|32809|32810|32811|32812|32813|32814|32815|32816|32817|32818|32819|32820|32821|32822|32823|32824|32825|32826|32827|32828|32829|32830|32831|32832|32833|32834|32835|32836|32837|32838|32839|32840|32841|32842|32843|32844|32845|32846|32847|32848|32849|32850|32851|32852|32853|32854|32855|32856|32857|32862|32863|32864|32874|32877|32878|32880|32881]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,180.55,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[35493]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,182.64,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[16239]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,184.12,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[37288|37289|37290|37291|37292|37294|37296|37297|37298|37299|37300|37301|37302|37303|37304|37305|37306|37307|37308|37309|37310|37312|37313|37314|37315|37316|37317|37318]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,184.53,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[16004|16005|16006|16007|16008|16009|16010|16011|16012|16013|16014|16015|16016|16017|16018|16019|16020|16021|16022|16023|16024|16025|16026|16027|19161|19162|19163|19164|19165|19166|19167|19168|19169|19170|19171|19172|39070|39071|39072|39073|39074|39075|39076|39077|39078|39079|39080|39081|39082|39083|39084|39085|39086|39087|39088|39089|39090|39091|39092|39093|39094|39095]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,185.96,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[35516]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,186.59,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[12146|12239|17725|17726|17727|17728|17729|17730|17731|17732|17733|17734|17735|17736|17737|17738|17739|17740|17741|17742|17743|17744|17745|17746|17747|17748|17749|17750|17751|17752|17753|17754|17755|17756|17757|17758|17759|17760|17761|17763|17764|17766|17767|17768|17769|17771|17772|17773|17774|17775|17776|17777|17779|17780|17782|17783|17784|17785|17786|17788|17789|17790|17791|17792|17793|17794|17795|17796|17797|17798|17800|17801|17802|17803|17804|17805|17806|17807|17808|17809|17810|17811|17813|17820|17837|17839|17840|17841|17842|17843|17846|17850|17852|29829|29830|29831|29833|29834]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,187.62,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40531|40532|40533|40534|40535|40536|40537|40538|40539|40540|40541|40542|40543|41953|41954|41955|41956|41957|41958|41959|41960|41961|41962|41963|41964|41965|41966|41967|41968|41969|41970]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,188.63,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[1201|13199]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,189.35,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[6089|6090|6091|6092|6093|6094|6095|6096|6097|6098|6099|6100|6101|6102|6103|6104|6105|6106|6107|6108|6109|6110|6111|6112|6113|6114|6115|6116|6117]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,190.25,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[2003]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,192.94,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[42130]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,193.80,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40389|40390|40391|40392|40393|40394|40395|40396|40397|40398]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,193.81,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[37204|37205|37206|37207|37208|37209|37210|37211|37212|37213|37214|37215|37216|37217|37218|37219|37221|37222|37223|37224|37225|37226|37227|37228|37229|37230|37231|37232|37233|37234|37235|37236|37237|37238|37239|37240|37241|37242|37243|37244|37245|37246|37247|37248|37249|37250|37251|37252|37253|37254|37255|37256|37257|37258|37259|37260|37261|37262|37264|37265|37266|37267|37268|37269|37270|37271|37272|37273|37274|37275|37276|37278|37279|37280|37281|37282|37283|37284|37286|37295]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,195.69,negotiated,N/A,[32897]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,196.56,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[277|278]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,201.85,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[13325|19862|35492|948]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,204.44,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[4200]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,207.31,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[16309|5027|7321]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,212.51,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[41146|41147|41148|41149|41150|41151|41152|41153|41154|41155|41156|41157|41158|41159|41160|41161|41162|41163|41164|41165|41166|41167|41168|41169|41170|41171|41172|41173|41174|41175|41176|41177|41178|41179|41180|41181|41182|41183|41184|41185|41186|41187|41188|41189|41190|41191]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,212.97,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[448]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,216.63,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[33871|33872|33873|33874|33875|33876|33877|33878|33879|33880|33881|33882|33883|33884|33885|33886|33887|33888|33889|33890|33891|33892|33893|33894|33895|33896|33897|33898|33899|33900|33901|33902|33903|33904|33905|33906|33907|33908|33909|33910|33911|33912|33913|33914|33915|33916|33917|33918|33919|33920|33921|33922|33923|33924|33925|33926|33927|33928|33929|33930|33931|33932|33933|33934|33935|33936|33937|33938|33939|33940|33941|33942|33943|33944|33945|33946|33947|33948|33949|33950|33951|33952|33954|33955]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,227.54,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[41781|41782|41784|41785|41786|41787|41788|41789|41790|41791|41792|41793]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,230.03,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[40759|40760|40761|40762]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,232.45,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[7625]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,240.04,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[12563]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,246.84,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[41540]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,248.39,negotiated,02|05|06|07|08|19|21|22|23|24|26|31|34|41|42|51|52|53|56|61,[1529]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,292.51,negotiated,N/A,[2929]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,professional,2024-12-31,302.77,negotiated,01|02|03|04|05|06|07|08|09|11|12|13|14|15|16|17|19|20|21|22|23|24|25|26|31|32|33|34|41|42|49|50|51|52|53|54|55|56|57|58|60|61|62|65|71|72|81|99,[36391|36393|36394|36395|36396|36398|36399|36400|36401|36403|36405|36406|36407|36409|36411|36413|36414|36415|36416|36417|36418|36419]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,394.47,negotiated,N/A,[11909]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,408.89,negotiated,N/A,[24379|24434|24435]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,417.25,negotiated,N/A,[33407]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,421.18,negotiated,N/A,[15749|15751]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,458.57,negotiated,N/A,[24438|28496|28497|28915|28918]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,473.04,negotiated,N/A,[11736]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,503.13,negotiated,N/A,[22530]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,513.83,negotiated,N/A,[19404]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,517.80,negotiated,N/A,[2260|2324]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,518.78,negotiated,N/A,[19901|19902|20004|20277|28917|34585|35920|35921]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,525.84,negotiated,N/A,[6970]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,539.46,negotiated,N/A,[35432]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,549.75,negotiated,N/A,[33836|33837]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,550.22,negotiated,N/A,[16394]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,555.78,negotiated,N/A,[33356]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,557.48,negotiated,N/A,[19438|20096]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,561.66,negotiated,N/A,[5679|5690]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,573.62,negotiated,N/A,[16449|2893]
99283,CPT,4,"Emergency department visit, moderately severe problem","Emergency department visit, moderately severe problem",514,ffs,1,institutional,2024-12-31,580.95,negotiated,N/A,[28844|28859|28860|28861]
